L 06/18/2010 - 16:24:50: Log file started (file "cstrike/addons/amxmodx/configs/csf_anticheat/logs/csf_ac_cmdflood.log") (game "cstrike") (amx "1.8.1.3746")
L 06/18/2010 - 16:24:50: CMDFlood * Nick: <~DENIS~> , IP: <10.33.102.109> , SteamID: <STEAM_0:4:1646092761> , CmdFlood: <vest>
L 04/08/2011 - 14:15:05: CMDFlood * Nick: <Pashka iz Bereznikov> , IP: <89.250.216.173> , SteamID: <STEAM_0:0:868701215> , CmdFlood: <aQFH>
L 04/08/2011 - 15:00:49: CMDFlood * Nick: <GUCCI_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <shfffuqbla>
L 04/08/2011 - 15:25:15: CMDFlood * Nick: <Prada> , IP: <188.16.199.9> , SteamID: <STEAM_0:4:1347287298> , CmdFlood: <rukvthibld>
L 04/08/2011 - 16:15:33: CMDFlood * Nick: <NuBs> , IP: <213.21.52.15> , SteamID: <STEAM_0:0:1877739537> , CmdFlood: <vmodenable>
L 04/08/2011 - 16:17:12: CMDFlood * Nick: <XXX> , IP: <81.22.62.140> , SteamID: <STEAM_0:0:1074105139> , CmdFlood: <vmodenable>
L 04/08/2011 - 16:41:54: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <shfffuqbla>
L 04/08/2011 - 17:05:40: CMDFlood * Nick: <hoho> , IP: <95.53.85.69> , SteamID: <STEAM_0:0:160193496> , CmdFlood: <gcrdtjhfge>
L 04/08/2011 - 18:33:39: CMDFlood * Nick: <MaFia*CCCP*|DeSsAr> , IP: <178.65.39.63> , SteamID: <STEAM_0:0:1030212584> , CmdFlood: <aMDJ>
L 04/08/2011 - 19:10:49: CMDFlood * Nick: <***ROu4***> , IP: <188.235.74.47> , SteamID: <STEAM_0:0:291515402> , CmdFlood: <aUTA>
L 04/08/2011 - 19:30:56: CMDFlood * Nick: <duck sauce FIN> , IP: <88.113.126.207> , SteamID: <STEAM_0:0:7595073> , CmdFlood: <aDJR>
L 04/08/2011 - 19:34:48: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <iiasujdcbz>
L 04/08/2011 - 19:42:17: CMDFlood * Nick: <OT CeRdL|,a k CoLHL|,y> , IP: <193.169.5.38> , SteamID: <STEAM_0:0:434147465> , CmdFlood: <vmodenable>
L 04/08/2011 - 20:58:36: CMDFlood * Nick: <ne podhodi> , IP: <92.43.160.24> , SteamID: <STEAM_0:0:1675172245> , CmdFlood: <vmodenable>
L 04/08/2011 - 21:44:56: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <deenxlnqes>
L 04/08/2011 - 21:45:22: CMDFlood * Nick: <Smile ;]> , IP: <91.197.11.240> , SteamID: <STEAM_0:0:34229488> , CmdFlood: <vmodenable>
L 04/08/2011 - 21:54:50: CMDFlood * Nick: <www.gogogo-server.ru> , IP: <172.22.106.103> , SteamID: <STEAM_0:0:1447893137> , CmdFlood: <aDKX>
L 04/08/2011 - 23:02:41: CMDFlood * Nick: <OT CeRdL|,a k CoLHL|,y> , IP: <193.169.5.38> , SteamID: <STEAM_0:0:434147465> , CmdFlood: <vmodenable>
L 04/08/2011 - 23:26:56: CMDFlood * Nick: <[www.make-amxserv.ru] - ivan> , IP: <92.101.162.176> , SteamID: <STEAM_0:4:218055666> , CmdFlood: <aCRC>
L 04/09/2011 - 14:03:52: CMDFlood * Nick: <kycok c4acTb9 ;D> , IP: <91.197.11.240> , SteamID: <STEAM_0:0:34229488> , CmdFlood: <vmodenable>
L 04/09/2011 - 14:07:32: CMDFlood * Nick: <AK47|adidas|AK47> , IP: <109.74.210.30> , SteamID: <STEAM_0:4:1539789930> , CmdFlood: <vmodenable>
L 04/09/2011 - 14:36:13: CMDFlood * Nick: <SEREGA> , IP: <88.84.205.151> , SteamID: <STEAM_0:0:1832849854> , CmdFlood: <vmodenable>
L 04/09/2011 - 14:37:05: CMDFlood * Nick: <AK47$$$(Froct)$$$AK47> , IP: <91.203.168.228> , SteamID: <STEAM_0:0:760200806> , CmdFlood: <vbgghpkmfm>
L 04/09/2011 - 14:46:43: CMDFlood * Nick: <@@MIRON@@> , IP: <95.78.118.201> , SteamID: <STEAM_0:0:769044220> , CmdFlood: <aRWB>
L 04/09/2011 - 14:48:42: CMDFlood * Nick: <@@MIRON@@> , IP: <95.78.9.17> , SteamID: <STEAM_0:0:769044220> , CmdFlood: <aRWB>
L 04/09/2011 - 15:23:53: CMDFlood * Nick: <Twix> , IP: <178.78.16.242> , SteamID: <STEAM_0:0:423618868> , CmdFlood: <vmodenable>
L 04/09/2011 - 15:35:05: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <fxsotuwqzm>
L 04/09/2011 - 17:13:38: CMDFlood * Nick: <bad_nickname> , IP: <172.22.106.103> , SteamID: <STEAM_0:0:1447893137> , CmdFlood: <aDKX>
L 04/09/2011 - 17:30:37: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <fxsotuwqzm>
L 04/09/2011 - 18:09:29: CMDFlood * Nick: <bond> , IP: <212.106.62.3> , SteamID: <STEAM_0:4:1429292086> , CmdFlood: <aZUD>
L 04/09/2011 - 18:09:49: CMDFlood * Nick: <[No-MyAC]40_________> , IP: <172.23.63.19> , SteamID: <STEAM_0:0:2075124219> , CmdFlood: <vmodenable>
L 04/09/2011 - 19:19:48: CMDFlood * Nick: <adidas> , IP: <95.67.131.150> , SteamID: <STEAM_0:4:535810291> , CmdFlood: <vchxaoylki>
L 04/09/2011 - 19:32:35: CMDFlood * Nick: <Pegicka B MaEnEzE> , IP: <79.172.96.143> , SteamID: <STEAM_0:4:320743291> , CmdFlood: <vmodenable>
L 04/09/2011 - 20:05:08: CMDFlood * Nick: <*pro-men*> , IP: <78.155.202.97> , SteamID: <STEAM_0:4:1682652411> , CmdFlood: <fjsfpdjnod>
L 04/09/2011 - 20:55:40: CMDFlood * Nick: <Chin_50rus> , IP: <91.195.61.182> , SteamID: <STEAM_0:0:39536026> , CmdFlood: <vmodenable>
L 04/09/2011 - 22:07:06: CMDFlood * Nick: <- captain -> , IP: <178.177.231.66> , SteamID: <STEAM_0:4:1977461125> , CmdFlood: <119>
L 04/09/2011 - 22:11:54: CMDFlood * Nick: <Ra>St<a> , IP: <89.28.167.88> , SteamID: <STEAM_0:0:636200447> , CmdFlood: <vmodenable>
L 04/10/2011 - 00:23:57: CMDFlood * Nick: <Mr. Lover> , IP: <188.134.33.199> , SteamID: <STEAM_0:0:2125394463> , CmdFlood: <cfnuglpyeb>
L 04/10/2011 - 01:15:54: CMDFlood * Nick: <PASHTET AMLET> , IP: <77.122.215.120> , SteamID: <STEAM_0:4:1757793402> , CmdFlood: <vmodenable>
L 04/10/2011 - 07:36:47: CMDFlood * Nick: <Den> , IP: <95.52.26.27> , SteamID: <STEAM_0:0:1163148726> , CmdFlood: <vmodenable>
L 04/10/2011 - 08:14:05: CMDFlood * Nick: <=116 rus=> , IP: <95.78.86.190> , SteamID: <STEAM_0:0:224858964> , CmdFlood: <efsqadgvjj>
L 04/10/2011 - 10:49:41: CMDFlood * Nick: <[Fan-Mag.no-ip.org]Redirected> , IP: <95.30.73.108> , SteamID: <STEAM_0:0:2008796341> , CmdFlood: </mot>
L 04/10/2011 - 12:56:52: CMDFlood * Nick: <brat> , IP: <62.33.209.127> , SteamID: <STEAM_0:0:1373847252> , CmdFlood: <vmodenable>
L 04/10/2011 - 14:16:47: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <fxsotuwqzm>
L 04/10/2011 - 14:17:29: CMDFlood * Nick: <af0 #GuFlEz> , IP: <89.250.3.151> , SteamID: <STEAM_0:4:523209840> , CmdFlood: <aUBN>
L 04/10/2011 - 14:21:24: CMDFlood * Nick: <P@RTIZ@N*10rus*> , IP: <94.143.240.151> , SteamID: <STEAM_0:4:525743859> , CmdFlood: <vmodenable>
L 04/10/2011 - 14:48:06: CMDFlood * Nick: <mdr 73 rus> , IP: <95.104.217.33> , SteamID: <STEAM_0:0:727348107> , CmdFlood: <vmodenable>
L 04/10/2011 - 15:40:53: CMDFlood * Nick: <mdr 73 rus> , IP: <91.185.73.158> , SteamID: <STEAM_0:0:727348107> , CmdFlood: <vmodenable>
L 04/10/2011 - 17:10:23: CMDFlood * Nick: <mdr 73 rus> , IP: <91.185.73.158> , SteamID: <STEAM_0:0:727348107> , CmdFlood: <vmodenable>
L 04/10/2011 - 17:13:56: CMDFlood * Nick: <igor> , IP: <178.64.37.72> , SteamID: <STEAM_0:0:1777559023> , CmdFlood: <vmodenable>
L 04/10/2011 - 17:17:55: CMDFlood * Nick: <- captain -> , IP: <178.176.11.71> , SteamID: <STEAM_0:4:1999350021> , CmdFlood: <119>
L 04/10/2011 - 18:06:25: CMDFlood * Nick: <Satan Bratan 666> , IP: <79.164.56.47> , SteamID: <STEAM_0:0:1087768374> , CmdFlood: <vmodenable>
L 04/10/2011 - 18:26:34: CMDFlood * Nick: <- captain -> , IP: <178.176.33.208> , SteamID: <STEAM_0:4:1019128069> , CmdFlood: <119>
L 04/10/2011 - 18:40:40: CMDFlood * Nick: <mdr 73 rus> , IP: <91.185.73.158> , SteamID: <STEAM_0:0:727348107> , CmdFlood: <vmodenable>
L 04/10/2011 - 19:11:14: CMDFlood * Nick: <LenkO_o> , IP: <195.98.164.10> , SteamID: <STEAM_0:0:1027820427> , CmdFlood: </mot>
L 04/10/2011 - 19:52:39: CMDFlood * Nick: <7club 3a no4> , IP: <178.67.215.8> , SteamID: <STEAM_0:0:671010858> , CmdFlood: <aXRD>
L 04/10/2011 - 19:53:35: CMDFlood * Nick: <Kamaz> , IP: <95.26.154.136> , SteamID: <STEAM_0:0:1840668011> , CmdFlood: <vmodenable>
L 04/10/2011 - 19:59:24: CMDFlood * Nick: <39rus gornykaroJIb> , IP: <213.149.17.197> , SteamID: <STEAM_0:4:908508086> , CmdFlood: <vmodenable>
L 04/10/2011 - 20:27:10: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.171.235> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 04/10/2011 - 20:34:40: CMDFlood * Nick: <Strong fusion | Mu/loMaH> , IP: <91.202.86.89> , SteamID: <STEAM_0:0:1171391989> , CmdFlood: <aXAG>
L 04/10/2011 - 21:24:33: CMDFlood * Nick: <KYBER PUNK> , IP: <83.139.133.74> , SteamID: <STEAM_0:0:502356992> , CmdFlood: <aZOX>
L 04/10/2011 - 21:49:31: CMDFlood * Nick: <LenkO_o> , IP: <195.98.164.10> , SteamID: <STEAM_0:0:1027820427> , CmdFlood: </mot>
L 04/10/2011 - 22:49:14: CMDFlood * Nick: <duck sauce FIN> , IP: <88.113.126.207> , SteamID: <STEAM_0:0:7595073> , CmdFlood: <vmodenable>
L 04/10/2011 - 23:36:56: CMDFlood * Nick: <[war3ft.ru]RQGRK> , IP: <217.24.112.194> , SteamID: <STEAM_0:0:765887533> , CmdFlood: <vmodenable>
L 04/11/2011 - 13:53:58: CMDFlood * Nick: <Diego$> , IP: <188.124.232.236> , SteamID: <STEAM_0:0:1240593821> , CmdFlood: <aIRT>
L 04/11/2011 - 15:00:31: CMDFlood * Nick: <murom> , IP: <95.29.94.82> , SteamID: <STEAM_0:4:2105638899> , CmdFlood: <aODE>
L 04/11/2011 - 15:01:09: CMDFlood * Nick: <Prada> , IP: <188.16.195.24> , SteamID: <STEAM_0:4:1490024706> , CmdFlood: <xdsesflafn>
L 04/11/2011 - 17:11:44: CMDFlood * Nick: <KYBER PUNK> , IP: <92.244.225.104> , SteamID: <STEAM_0:0:502356992> , CmdFlood: <aZOX>
L 04/11/2011 - 18:04:09: CMDFlood * Nick: <[Germany] Hellspawn [Croatia]> , IP: <91.19.232.116> , SteamID: <STEAM_0:0:375385555> , CmdFlood: <aOGX>
L 04/11/2011 - 18:16:16: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <amruickrfq>
L 04/11/2011 - 19:49:40: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/11/2011 - 20:02:05: CMDFlood * Nick: <KYBER PUNK> , IP: <92.244.225.104> , SteamID: <STEAM_0:0:502356992> , CmdFlood: <aZOX>
L 04/11/2011 - 20:31:16: CMDFlood * Nick: <Vanek> , IP: <95.28.214.33> , SteamID: <STEAM_0:0:589047415> , CmdFlood: <vmodenable>
L 04/11/2011 - 21:14:09: CMDFlood * Nick: <TepeMok> , IP: <95.52.194.224> , SteamID: <STEAM_0:0:353538714> , CmdFlood: <qvdnkpcfmb>
L 04/11/2011 - 21:39:56: CMDFlood * Nick: <PEPSI> , IP: <95.53.25.237> , SteamID: <STEAM_0:0:896481649> , CmdFlood: <vmodenable>
L 04/11/2011 - 22:10:04: CMDFlood * Nick: <DOK> , IP: <2.95.207.18> , SteamID: <STEAM_0:4:1573510877> , CmdFlood: <aPTM>
L 04/11/2011 - 22:53:13: CMDFlood * Nick: <TRUP> , IP: <178.65.199.146> , SteamID: <STEAM_0:0:1573003433> , CmdFlood: <vmodenable>
L 04/11/2011 - 22:53:52: CMDFlood * Nick: <NE ACE> , IP: <92.100.198.100> , SteamID: <STEAM_0:4:1724728178> , CmdFlood: <aJCA>
L 04/11/2011 - 23:52:10: CMDFlood * Nick: <KpbIc^kiss^kiss> , IP: <79.173.80.123> , SteamID: <STEAM_0:0:963164872> , CmdFlood: <aBPG>
L 04/12/2011 - 00:46:07: CMDFlood * Nick: <3AJIMAH> , IP: <92.100.215.61> , SteamID: <STEAM_0:1:19014707> , CmdFlood: <aIPX>
L 04/12/2011 - 01:41:48: CMDFlood * Nick: <kill_bill> , IP: <62.192.230.54> , SteamID: <STEAM_0:0:130763991> , CmdFlood: <vmodenable>
L 04/12/2011 - 01:42:57: CMDFlood * Nick: <GemoroU> , IP: <46.62.13.167> , SteamID: <STEAM_0:4:120122955> , CmdFlood: <vmodenable>
L 04/12/2011 - 20:47:41: CMDFlood * Nick: <Scoob> , IP: <78.37.55.18> , SteamID: <STEAM_0:0:1264943776> , CmdFlood: <aHBX>
L 04/12/2011 - 21:08:09: CMDFlood * Nick: <LenkO_o> , IP: <195.98.164.10> , SteamID: <STEAM_0:0:1027820427> , CmdFlood: </mot>
L 04/12/2011 - 21:20:40: CMDFlood * Nick: <Sho?> , IP: <62.33.208.155> , SteamID: <STEAM_0:0:39313130> , CmdFlood: <gshirievyr>
L 04/12/2011 - 21:20:59: CMDFlood * Nick: <lol> , IP: <62.33.208.253> , SteamID: <STEAM_0:0:25569765> , CmdFlood: <vmodenable>
L 04/13/2011 - 00:31:54: CMDFlood * Nick: <suslik> , IP: <94.228.207.255> , SteamID: <STEAM_0:0:1772919949> , CmdFlood: <vmodenable>
L 04/13/2011 - 00:32:41: CMDFlood * Nick: <xxx_ALEKX_XXX> , IP: <89.223.25.97> , SteamID: <STEAM_0:0:1906005312> , CmdFlood: <vmodenable>
L 04/13/2011 - 04:12:16: CMDFlood * Nick: <maxim> , IP: <62.16.106.170> , SteamID: <STEAM_0:1:20779799> , CmdFlood: <lqqzgutzov>
L 04/13/2011 - 13:00:19: CMDFlood * Nick: <gufi> , IP: <94.41.99.122> , SteamID: <STEAM_0:0:669343814> , CmdFlood: <aBCR>
L 04/13/2011 - 13:59:14: CMDFlood * Nick: <_fok_72> , IP: <89.250.157.212> , SteamID: <STEAM_0:0:1095527434> , CmdFlood: <vmodenable>
L 04/13/2011 - 14:19:01: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/13/2011 - 15:46:32: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/13/2011 - 18:23:24: CMDFlood * Nick: <a.k.a. SaDist> , IP: <178.66.139.101> , SteamID: <STEAM_0:0:451464956> , CmdFlood: <aPMC>
L 04/13/2011 - 18:39:01: CMDFlood * Nick: <MATbl4> , IP: <10.50.115.161> , SteamID: <STEAM_0:4:68675673> , CmdFlood: <vmodenable>
L 04/13/2011 - 19:49:25: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <tvwvfkgiqx>
L 04/13/2011 - 22:42:53: CMDFlood * Nick: <DoH_KapJIeoHe [TRIADA]> , IP: <95.215.254.133> , SteamID: <STEAM_0:0:1303223358> , CmdFlood: <vmodenable>
L 04/13/2011 - 23:19:58: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/14/2011 - 01:35:13: CMDFlood * Nick: <TypucT> , IP: <10.50.107.9> , SteamID: <STEAM_0:0:433238754> , CmdFlood: <vmodenable>
L 04/14/2011 - 11:32:24: CMDFlood * Nick: <[war3ft.ru](((((())))))> , IP: <88.84.205.151> , SteamID: <STEAM_0:0:1832849854> , CmdFlood: <vmodenable>
L 04/14/2011 - 12:52:57: CMDFlood * Nick: <DEH___$bIKTbIBKAP> , IP: <95.52.141.65> , SteamID: <STEAM_0:0:523627139> , CmdFlood: <aUXE>
L 04/14/2011 - 13:34:31: CMDFlood * Nick: <KAKtuS> , IP: <92.62.62.34> , SteamID: <STEAM_0:0:962942784> , CmdFlood: <vmodenable>
L 04/14/2011 - 13:59:58: CMDFlood * Nick: <CaNeK=)> , IP: <89.248.207.69> , SteamID: <STEAM_0:0:1265941871> , CmdFlood: <vmodenable>
L 04/14/2011 - 14:00:06: CMDFlood * Nick: <full noob(AAS)> , IP: <95.139.184.191> , SteamID: <STEAM_0:0:698598890> , CmdFlood: <aBSN>
L 04/14/2011 - 14:29:55: CMDFlood * Nick: <Maruartu> , IP: <91.195.61.162> , SteamID: <STEAM_0:4:95457521> , CmdFlood: <aJPU>
L 04/14/2011 - 16:03:23: CMDFlood * Nick: <BuLL ShIT> , IP: <92.100.11.144> , SteamID: <STEAM_0:4:481018738> , CmdFlood: <vmodenable>
L 04/14/2011 - 16:20:29: CMDFlood * Nick: <KAKtuS> , IP: <92.62.62.34> , SteamID: <STEAM_0:0:962942784> , CmdFlood: <vmodenable>
L 04/14/2011 - 16:40:46: CMDFlood * Nick: <[NonSteam]KENT> , IP: <91.203.67.30> , SteamID: <STEAM_0:4:1536136433> , CmdFlood: <kiiefxjzbr>
L 04/14/2011 - 17:25:26: CMDFlood * Nick: <]I[uPaFF_EnT_XD> , IP: <213.88.102.250> , SteamID: <STEAM_0:4:698178870> , CmdFlood: <vmodenable>
L 04/14/2011 - 17:39:36: CMDFlood * Nick: <WTF?!> , IP: <92.101.49.205> , SteamID: <STEAM_0:0:160193496> , CmdFlood: <zuciuknkun>
L 04/14/2011 - 18:18:31: CMDFlood * Nick: <^~RUS~^=klan_pro.tm.-=sniper=-> , IP: <31.42.233.212> , SteamID: <STEAM_0:0:1102442788> , CmdFlood: <vmodenable>
L 04/14/2011 - 18:19:02: CMDFlood * Nick: <Maruartu> , IP: <91.195.61.162> , SteamID: <STEAM_0:4:95457521> , CmdFlood: <aJPU>
L 04/14/2011 - 18:34:48: CMDFlood * Nick: <- captain -> , IP: <178.176.80.84> , SteamID: <STEAM_0:4:2122721541> , CmdFlood: <119>
L 04/14/2011 - 18:40:46: CMDFlood * Nick: <Kudaplik> , IP: <195.160.204.35> , SteamID: <STEAM_0:4:1162355005> , CmdFlood: <vmodenable>
L 04/14/2011 - 18:47:01: CMDFlood * Nick: <ayan1> , IP: <91.103.79.209> , SteamID: <STEAM_0:0:758595606> , CmdFlood: <aZSC>
L 04/14/2011 - 19:19:28: CMDFlood * Nick: <TW> , IP: <90.224.91.232> , SteamID: <STEAM_0:1:29947250> , CmdFlood: <vmodenable>
L 04/14/2011 - 19:40:39: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/14/2011 - 21:20:14: CMDFlood * Nick: <Smile*> , IP: <46.61.203.249> , SteamID: <STEAM_0:0:603043834> , CmdFlood: <aNRH>
L 04/14/2011 - 21:35:20: CMDFlood * Nick: <LACOSTE_____sp.b> , IP: <92.62.62.59> , SteamID: <STEAM_0:0:1031482205> , CmdFlood: <cpnjioacih>
L 04/14/2011 - 22:11:03: CMDFlood * Nick: <bond[it-14]> , IP: <212.106.32.33> , SteamID: <STEAM_0:4:1144931382> , CmdFlood: <aZUD>
L 04/14/2011 - 22:44:08: CMDFlood * Nick: <KAKtuS> , IP: <92.62.62.34> , SteamID: <STEAM_0:0:962942784> , CmdFlood: <vmodenable>
L 04/14/2011 - 23:25:36: CMDFlood * Nick: <blook9> , IP: <89.169.10.44> , SteamID: <STEAM_0:4:1118512624> , CmdFlood: <aWBP>
L 04/14/2011 - 23:39:27: CMDFlood * Nick: <H_1P> , IP: <2.94.131.78> , SteamID: <STEAM_0:4:1945099869> , CmdFlood: <vmodenable>
L 04/14/2011 - 23:46:02: CMDFlood * Nick: <- captain -> , IP: <178.176.78.89> , SteamID: <STEAM_0:4:2013866245> , CmdFlood: <119>
L 04/15/2011 - 09:19:47: CMDFlood * Nick: <cMePTb_3a_nayTuHkY> , IP: <89.179.238.233> , SteamID: <STEAM_0:4:542714096> , CmdFlood: <vmodenable>
L 04/15/2011 - 12:27:36: CMDFlood * Nick: <Pr[0]K!ll3r> , IP: <90.190.73.13> , SteamID: <STEAM_0:0:1372260336> , CmdFlood: <amx_rcon>
L 04/15/2011 - 14:19:30: CMDFlood * Nick: <skull> , IP: <89.254.222.9> , SteamID: <STEAM_0:0:673583782> , CmdFlood: <vmodenable>
L 04/15/2011 - 17:52:52: CMDFlood * Nick: <[REDEMAX] Player name> , IP: <217.66.24.15> , SteamID: <STEAM_0:0:429121781> , CmdFlood: <vban>
L 04/15/2011 - 18:01:27: CMDFlood * Nick: <Hampe> , IP: <90.224.24.179> , SteamID: <STEAM_0:0:3556039> , CmdFlood: <vmodenable>
L 04/15/2011 - 20:01:48: CMDFlood * Nick: <[ProRus]_-MaX-_> , IP: <212.115.252.11> , SteamID: <STEAM_0:4:1364215990> , CmdFlood: <deylhqihpz>
L 04/15/2011 - 21:04:02: CMDFlood * Nick: <Ufa.pro|sapojnic> , IP: <109.187.246.128> , SteamID: <STEAM_0:0:2062219244> , CmdFlood: <aEIW>
L 04/15/2011 - 21:12:44: CMDFlood * Nick: <Arm> , IP: <109.229.152.187> , SteamID: <STEAM_0:4:157418474> , CmdFlood: <vmodenable>
L 04/15/2011 - 21:18:27: CMDFlood * Nick: <~ ! ExTeRmInAdOr ! ~> , IP: <83.59.220.128> , SteamID: <STEAM_0:4:348155125> , CmdFlood: <say>
L 04/15/2011 - 21:36:45: CMDFlood * Nick: <ronin suka zaebal> , IP: <213.21.45.167> , SteamID: <STEAM_0:0:1966400881> , CmdFlood: <vmodenable>
L 04/15/2011 - 21:37:06: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/15/2011 - 22:35:59: CMDFlood * Nick: <~ ! ExTeRmInAdOr ! ~> , IP: <83.59.220.128> , SteamID: <STEAM_0:4:348155125> , CmdFlood: <say>
L 04/15/2011 - 23:12:46: CMDFlood * Nick: <TypucT> , IP: <10.50.107.9> , SteamID: <STEAM_0:0:433238754> , CmdFlood: <vmodenable>
L 04/15/2011 - 23:27:37: CMDFlood * Nick: <- captain -> , IP: <178.176.136.100> , SteamID: <STEAM_0:4:1726621957> , CmdFlood: <119>
L 04/15/2011 - 23:31:30: CMDFlood * Nick: <kuzman> , IP: <178.141.50.247> , SteamID: <STEAM_0:4:792147845> , CmdFlood: <vmodenable>
L 04/16/2011 - 02:14:32: CMDFlood * Nick: <+zabava <3 usp> , IP: <94.181.252.166> , SteamID: <STEAM_0:1:39573856> , CmdFlood: <aGOZ>
L 04/16/2011 - 07:54:57: CMDFlood * Nick: <[tm] Hy6bI | .:kukuruza:.tm> , IP: <94.233.182.14> , SteamID: <STEAM_0:0:1504965981> , CmdFlood: <cacyrelzds>
L 04/16/2011 - 12:38:58: CMDFlood * Nick: <bond[it-14]> , IP: <212.106.37.163> , SteamID: <STEAM_0:4:87868470> , CmdFlood: <aZUD>
L 04/16/2011 - 14:21:48: CMDFlood * Nick: <AK47$$$(Froct)$$$AK47> , IP: <91.203.168.228> , SteamID: <STEAM_0:0:760200806> , CmdFlood: </mot>
L 04/16/2011 - 14:28:56: CMDFlood * Nick: <)))))> , IP: <95.28.205.98> , SteamID: <STEAM_0:1:20545381> , CmdFlood: <vmodenable>
L 04/16/2011 - 16:40:49: CMDFlood * Nick: <winston> , IP: <95.29.71.151> , SteamID: <STEAM_0:0:1028225181> , CmdFlood: <aXFL>
L 04/16/2011 - 16:45:38: CMDFlood * Nick: <hoho> , IP: <92.101.101.33> , SteamID: <STEAM_0:0:160193496> , CmdFlood: <zuciuknkun>
L 04/16/2011 - 17:37:45: CMDFlood * Nick: <Hampe> , IP: <90.224.24.179> , SteamID: <STEAM_0:0:3556039> , CmdFlood: <vmodenable>
L 04/16/2011 - 17:56:59: CMDFlood * Nick: <Mick> , IP: <109.201.222.176> , SteamID: <STEAM_0:0:1777792100> , CmdFlood: <vmodenable>
L 04/16/2011 - 18:06:57: CMDFlood * Nick: <Nikitina^^> , IP: <92.39.210.10> , SteamID: <STEAM_0:4:1372021490> , CmdFlood: <aKAB>
L 04/16/2011 - 19:33:34: CMDFlood * Nick: <ExtremeDr| Pr[0]K!ll3r> , IP: <90.190.73.13> , SteamID: <STEAM_0:0:1372260336> , CmdFlood: <241>
L 04/16/2011 - 20:00:07: CMDFlood * Nick: <Nikitina^^> , IP: <92.39.210.10> , SteamID: <STEAM_0:4:1372021490> , CmdFlood: <aKAB>
L 04/16/2011 - 22:50:11: CMDFlood * Nick: <AK47$$$(Froct)$$$AK47> , IP: <91.203.168.228> , SteamID: <STEAM_0:0:760200806> , CmdFlood: </mot>
L 04/16/2011 - 23:49:05: CMDFlood * Nick: <ayan1> , IP: <91.103.79.209> , SteamID: <STEAM_0:0:758595606> , CmdFlood: <aSQU>
L 04/16/2011 - 23:57:12: CMDFlood * Nick: <reg35_[Z]> , IP: <95.53.147.207> , SteamID: <STEAM_0:4:862448627> , CmdFlood: <aFEI>
L 04/17/2011 - 00:45:11: CMDFlood * Nick: <[BIG_Hou]_po3uk> , IP: <95.25.132.155> , SteamID: <STEAM_0:0:219887939> , CmdFlood: <aCGN>
L 04/17/2011 - 11:14:03: CMDFlood * Nick: <123> , IP: <95.52.142.207> , SteamID: <STEAM_0:0:633804361> , CmdFlood: <aCWO>
L 04/17/2011 - 11:14:15: CMDFlood * Nick: <Henrih> , IP: <95.78.224.116> , SteamID: <STEAM_0:0:40036325> , CmdFlood: <zosazeicwg>
L 04/17/2011 - 12:16:49: CMDFlood * Nick: <oleg> , IP: <178.130.2.153> , SteamID: <STEAM_0:0:1402178101> , CmdFlood: <vmodenable>
L 04/17/2011 - 12:20:33: CMDFlood * Nick: <Roland> , IP: <95.53.201.156> , SteamID: <STEAM_0:0:1897812352> , CmdFlood: <cxuqsfbvyl>
